[BAD] /home/ubuntu/cs122b-project1/csv_package/genres.csv line 72: genres.csv missing name :: [71, ]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 15635: stars_in_movies references missing star/movie: starId=s000011259, movieId=GyM24 :: [s000011259, GyM24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 15636: stars_in_movies references missing star/movie: starId=s000006859, movieId=GyM24 :: [s000006859, GyM24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16172: stars_in_movies references missing star/movie: starId=s000008972, movieId=H65 :: [s000008972, H65]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16536: stars_in_movies references missing star/movie: starId=s000005597, movieId=HBe3 :: [s000005597, HBe3]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16537: stars_in_movies references missing star/movie: starId=s000002993, movieId=HBe3 :: [s000002993, HBe3]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16538: stars_in_movies references missing star/movie: starId=s000001308, movieId=HBe3 :: [s000001308, HBe3]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16539: stars_in_movies references missing star/movie: starId=s000004882, movieId=HBe3 :: [s000004882, HBe3]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16540: stars_in_movies references missing star/movie: starId=s000001357, movieId=HBe3 :: [s000001357, HBe3]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 16566: stars_in_movies references missing star/movie: starId=s000004683, movieId=HBH10 :: [s000004683, HBH10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 17348: stars_in_movies references missing star/movie: starId=s000002546, movieId=HHa5 :: [s000002546, HHa5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 17349: stars_in_movies references missing star/movie: starId=s000004322, movieId=HHa5 :: [s000004322, HHa5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 17350: stars_in_movies references missing star/movie: starId=s000005483, movieId=HHa5 :: [s000005483, HHa5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18215: stars_in_movies references missing star/movie: starId=s000006859, movieId=HRi10 :: [s000006859, HRi10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18216: stars_in_movies references missing star/movie: starId=s000006859, movieId=HRi10 :: [s000006859, HRi10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18375: stars_in_movies references missing star/movie: starId=s000004298, movieId=HWi1 :: [s000004298, HWi1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18376: stars_in_movies references missing star/movie: starId=s000003293, movieId=HWi1 :: [s000003293, HWi1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18377: stars_in_movies references missing star/movie: starId=s000006277, movieId=HWi1 :: [s000006277, HWi1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18378: stars_in_movies references missing star/movie: starId=s000004412, movieId=HWi1 :: [s000004412, HWi1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18379: stars_in_movies references missing star/movie: starId=s000000854, movieId=HWi1 :: [s000000854, HWi1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 18553: stars_in_movies references missing star/movie: starId=s000005737, movieId=IAv12 :: [s000005737, IAv12]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 20077: stars_in_movies references missing star/movie: starId=s000005294, movieId=IHu20 :: [s000005294, IHu20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21674: stars_in_movies references missing star/movie: starId=s000007624, movieId=Jas13 :: [s000007624, Jas13]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21682: stars_in_movies references missing star/movie: starId=s000004559, movieId=JaS33 :: [s000004559, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21683: stars_in_movies references missing star/movie: starId=s000000280, movieId=JaS33 :: [s000000280, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21684: stars_in_movies references missing star/movie: starId=s000002620, movieId=JaS33 :: [s000002620, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21685: stars_in_movies references missing star/movie: starId=s000006740, movieId=JaS33 :: [s000006740, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21686: stars_in_movies references missing star/movie: starId=s000002790, movieId=JaS33 :: [s000002790, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21687: stars_in_movies references missing star/movie: starId=s000003600, movieId=JaS33 :: [s000003600, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21688: stars_in_movies references missing star/movie: starId=s000008454, movieId=JaS33 :: [s000008454, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21689: stars_in_movies references missing star/movie: starId=s000006452, movieId=JaS33 :: [s000006452, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21690: stars_in_movies references missing star/movie: starId=s000006569, movieId=JaS33 :: [s000006569, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21691: stars_in_movies references missing star/movie: starId=s000003975, movieId=JaS33 :: [s000003975, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21692: stars_in_movies references missing star/movie: starId=s000006859, movieId=JaS33 :: [s000006859, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21693: stars_in_movies references missing star/movie: starId=s000012543, movieId=JaS33 :: [s000012543, JaS33]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21852: stars_in_movies references missing star/movie: starId=s000000950, movieId=JBt20 :: [s000000950, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21853: stars_in_movies references missing star/movie: starId=s000005601, movieId=JBt20 :: [s000005601, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21854: stars_in_movies references missing star/movie: starId=s000004807, movieId=JBt20 :: [s000004807, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21855: stars_in_movies references missing star/movie: starId=s000002442, movieId=JBt20 :: [s000002442, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21856: stars_in_movies references missing star/movie: starId=s000006168, movieId=JBt20 :: [s000006168, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21857: stars_in_movies references missing star/movie: starId=s000007869, movieId=JBt20 :: [s000007869, JBt20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21858: stars_in_movies references missing star/movie: starId=s000000950, movieId=JBt24 :: [s000000950, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21859: stars_in_movies references missing star/movie: starId=s000005634, movieId=JBt24 :: [s000005634, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21860: stars_in_movies references missing star/movie: starId=s000002577, movieId=JBt24 :: [s000002577, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21861: stars_in_movies references missing star/movie: starId=s000000240, movieId=JBt24 :: [s000000240, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21862: stars_in_movies references missing star/movie: starId=s000006142, movieId=JBt24 :: [s000006142, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21863: stars_in_movies references missing star/movie: starId=s000005045, movieId=JBt24 :: [s000005045, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21864: stars_in_movies references missing star/movie: starId=s000006849, movieId=JBt24 :: [s000006849, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21865: stars_in_movies references missing star/movie: starId=s000002120, movieId=JBt24 :: [s000002120, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21866: stars_in_movies references missing star/movie: starId=s000007869, movieId=JBt24 :: [s000007869, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21867: stars_in_movies references missing star/movie: starId=s000003426, movieId=JBt24 :: [s000003426, JBt24]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21868: stars_in_movies references missing star/movie: starId=s000005634, movieId=JBt38 :: [s000005634, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21869: stars_in_movies references missing star/movie: starId=s000005634, movieId=JBt38 :: [s000005634, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21870: stars_in_movies references missing star/movie: starId=s000003225, movieId=JBt38 :: [s000003225, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21871: stars_in_movies references missing star/movie: starId=s000003167, movieId=JBt38 :: [s000003167, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21872: stars_in_movies references missing star/movie: starId=s000011625, movieId=JBt38 :: [s000011625, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21873: stars_in_movies references missing star/movie: starId=s000012586, movieId=JBt38 :: [s000012586, JBt38]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21986: stars_in_movies references missing star/movie: starId=s000005585, movieId=JCm1 :: [s000005585, JCm1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21987: stars_in_movies references missing star/movie: starId=s000002564, movieId=JCm1 :: [s000002564, JCm1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 21988: stars_in_movies references missing star/movie: starId=s000000546, movieId=JCm1 :: [s000000546, JCm1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22123: stars_in_movies references missing star/movie: starId=s000003466, movieId=JD7 :: [s000003466, JD7]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22124: stars_in_movies references missing star/movie: starId=s000000545, movieId=JD7 :: [s000000545, JD7]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22125: stars_in_movies references missing star/movie: starId=s000001343, movieId=JD7 :: [s000001343, JD7]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22126: stars_in_movies references missing star/movie: starId=s000005112, movieId=JD7 :: [s000005112, JD7]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22127: stars_in_movies references missing star/movie: starId=s000001513, movieId=JD7 :: [s000001513, JD7]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22345: stars_in_movies references missing star/movie: starId=s000005548, movieId=JeB10 :: [s000005548, JeB10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22346: stars_in_movies references missing star/movie: starId=s000006823, movieId=JeB10 :: [s000006823, JeB10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22347: stars_in_movies references missing star/movie: starId=s000002938, movieId=JeB10 :: [s000002938, JeB10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22348: stars_in_movies references missing star/movie: starId=s000008791, movieId=JeB10 :: [s000008791, JeB10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22537: stars_in_movies references missing star/movie: starId=s000000492, movieId=JFW5 :: [s000000492, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22538: stars_in_movies references missing star/movie: starId=s000002475, movieId=JFW5 :: [s000002475, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22539: stars_in_movies references missing star/movie: starId=s000001760, movieId=JFW5 :: [s000001760, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22540: stars_in_movies references missing star/movie: starId=s000000492, movieId=JFW5 :: [s000000492, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22541: stars_in_movies references missing star/movie: starId=s000002475, movieId=JFW5 :: [s000002475, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22542: stars_in_movies references missing star/movie: starId=s000001760, movieId=JFW5 :: [s000001760, JFW5]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22918: stars_in_movies references missing star/movie: starId=s000002868, movieId=JIV47 :: [s000002868, JIV47]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22919: stars_in_movies references missing star/movie: starId=s000004347, movieId=JIV47 :: [s000004347, JIV47]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22949: stars_in_movies references missing star/movie: starId=s000003931, movieId=JnA20 :: [s000003931, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22950: stars_in_movies references missing star/movie: starId=s000012883, movieId=JnA20 :: [s000012883, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22951: stars_in_movies references missing star/movie: starId=s000012884, movieId=JnA20 :: [s000012884, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22952: stars_in_movies references missing star/movie: starId=s000012885, movieId=JnA20 :: [s000012885, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22953: stars_in_movies references missing star/movie: starId=s000006859, movieId=JnA20 :: [s000006859, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22954: stars_in_movies references missing star/movie: starId=s000006859, movieId=JnA20 :: [s000006859, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 22955: stars_in_movies references missing star/movie: starId=s000004365, movieId=JnA20 :: [s000004365, JnA20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23498: stars_in_movies references missing star/movie: starId=s000011993, movieId=JLp10 :: [s000011993, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23499: stars_in_movies references missing star/movie: starId=s000001476, movieId=JLp10 :: [s000001476, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23500: stars_in_movies references missing star/movie: starId=s000004904, movieId=JLp10 :: [s000004904, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23501: stars_in_movies references missing star/movie: starId=s000013042, movieId=JLp10 :: [s000013042, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23502: stars_in_movies references missing star/movie: starId=s000004833, movieId=JLp10 :: [s000004833, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23503: stars_in_movies references missing star/movie: starId=s000006173, movieId=JLp10 :: [s000006173, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23504: stars_in_movies references missing star/movie: starId=s000009328, movieId=JLp10 :: [s000009328, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23505: stars_in_movies references missing star/movie: starId=s000011933, movieId=JLp10 :: [s000011933, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23506: stars_in_movies references missing star/movie: starId=s000005368, movieId=JLp10 :: [s000005368, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23507: stars_in_movies references missing star/movie: starId=s000004001, movieId=JLp10 :: [s000004001, JLp10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23514: stars_in_movies references missing star/movie: starId=s000004264, movieId=JLT10 :: [s000004264, JLT10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23515: stars_in_movies references missing star/movie: starId=s000006860, movieId=JLT11 :: [s000006860, JLT11]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23516: stars_in_movies references missing star/movie: starId=s000007414, movieId=JLT11 :: [s000007414, JLT11]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23517: stars_in_movies references missing star/movie: starId=s000006860, movieId=JLT11 :: [s000006860, JLT11]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23860: stars_in_movies references missing star/movie: starId=s000013113, movieId=JnD39 :: [s000013113, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23861: stars_in_movies references missing star/movie: starId=s000000675, movieId=JnD39 :: [s000000675, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23862: stars_in_movies references missing star/movie: starId=s000013114, movieId=JnD39 :: [s000013114, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23863: stars_in_movies references missing star/movie: starId=s000004875, movieId=JnD39 :: [s000004875, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23864: stars_in_movies references missing star/movie: starId=s000013115, movieId=JnD39 :: [s000013115, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23865: stars_in_movies references missing star/movie: starId=s000005909, movieId=JnD39 :: [s000005909, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23866: stars_in_movies references missing star/movie: starId=s000013116, movieId=JnD39 :: [s000013116, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23867: stars_in_movies references missing star/movie: starId=s000013117, movieId=JnD39 :: [s000013117, JnD39]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23988: stars_in_movies references missing star/movie: starId=s000005480, movieId=JnCN10 :: [s000005480, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23989: stars_in_movies references missing star/movie: starId=s000002258, movieId=JnCN10 :: [s000002258, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23990: stars_in_movies references missing star/movie: starId=s000006025, movieId=JnCN10 :: [s000006025, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23991: stars_in_movies references missing star/movie: starId=s000006867, movieId=JnCN10 :: [s000006867, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23992: stars_in_movies references missing star/movie: starId=s000013145, movieId=JnCN10 :: [s000013145, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23993: stars_in_movies references missing star/movie: starId=s000006860, movieId=JnCN10 :: [s000006860, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 23994: stars_in_movies references missing star/movie: starId=s000006860, movieId=JnCN10 :: [s000006860, JnCN10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24129: stars_in_movies references missing star/movie: starId=s000013183, movieId=JoD14 :: [s000013183, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24130: stars_in_movies references missing star/movie: starId=s000001013, movieId=JoD14 :: [s000001013, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24131: stars_in_movies references missing star/movie: starId=s000013184, movieId=JoD14 :: [s000013184, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24132: stars_in_movies references missing star/movie: starId=s000013185, movieId=JoD14 :: [s000013185, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24133: stars_in_movies references missing star/movie: starId=s000003783, movieId=JoD14 :: [s000003783, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24134: stars_in_movies references missing star/movie: starId=s000000690, movieId=JoD14 :: [s000000690, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24135: stars_in_movies references missing star/movie: starId=s000008248, movieId=JoD14 :: [s000008248, JoD14]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24176: stars_in_movies references missing star/movie: starId=s000004354, movieId=JoG1 :: [s000004354, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24177: stars_in_movies references missing star/movie: starId=s000000658, movieId=JoG1 :: [s000000658, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24178: stars_in_movies references missing star/movie: starId=s000003108, movieId=JoG1 :: [s000003108, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24179: stars_in_movies references missing star/movie: starId=s000006232, movieId=JoG1 :: [s000006232, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24180: stars_in_movies references missing star/movie: starId=s000002616, movieId=JoG1 :: [s000002616, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24181: stars_in_movies references missing star/movie: starId=s000000776, movieId=JoG1 :: [s000000776, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24182: stars_in_movies references missing star/movie: starId=s000004035, movieId=JoG1 :: [s000004035, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24183: stars_in_movies references missing star/movie: starId=s000003687, movieId=JoG1 :: [s000003687, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24184: stars_in_movies references missing star/movie: starId=s000001291, movieId=JoG1 :: [s000001291, JoG1]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24185: stars_in_movies references missing star/movie: starId=s000004354, movieId=JoG2 :: [s000004354, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24186: stars_in_movies references missing star/movie: starId=s000003153, movieId=JoG2 :: [s000003153, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24187: stars_in_movies references missing star/movie: starId=s000000031, movieId=JoG2 :: [s000000031, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24188: stars_in_movies references missing star/movie: starId=s000004035, movieId=JoG2 :: [s000004035, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24189: stars_in_movies references missing star/movie: starId=s000003687, movieId=JoG2 :: [s000003687, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24190: stars_in_movies references missing star/movie: starId=s000006549, movieId=JoG2 :: [s000006549, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24191: stars_in_movies references missing star/movie: starId=s000000436, movieId=JoG2 :: [s000000436, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24192: stars_in_movies references missing star/movie: starId=s000000517, movieId=JoG2 :: [s000000517, JoG2]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24314: stars_in_movies references missing star/movie: starId=s000013221, movieId=JoR31 :: [s000013221, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24315: stars_in_movies references missing star/movie: starId=s000008816, movieId=JoR31 :: [s000008816, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24316: stars_in_movies references missing star/movie: starId=s000001360, movieId=JoR31 :: [s000001360, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24317: stars_in_movies references missing star/movie: starId=s000005331, movieId=JoR31 :: [s000005331, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24318: stars_in_movies references missing star/movie: starId=s000011073, movieId=JoR31 :: [s000011073, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24319: stars_in_movies references missing star/movie: starId=s000000279, movieId=JoR31 :: [s000000279, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24320: stars_in_movies references missing star/movie: starId=s000002418, movieId=JoR31 :: [s000002418, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24321: stars_in_movies references missing star/movie: starId=s000013222, movieId=JoR31 :: [s000013222, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24322: stars_in_movies references missing star/movie: starId=s000007671, movieId=JoR31 :: [s000007671, JoR31]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24867: stars_in_movies references missing star/movie: starId=s000001608, movieId=JSe10 :: [s000001608, JSe10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 24868: stars_in_movies references missing star/movie: starId=s000013379, movieId=JSe10 :: [s000013379, JSe10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 25699: stars_in_movies references missing star/movie: starId=s000006558, movieId=KCo10 :: [s000006558, KCo10]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 25932: stars_in_movies references missing star/movie: starId=s000013662, movieId=KHi20 :: [s000013662, KHi20]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26318: stars_in_movies references missing star/movie: starId=s000013788, movieId=KuN50 :: [s000013788, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26319: stars_in_movies references missing star/movie: starId=s000004764, movieId=KuN50 :: [s000004764, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26320: stars_in_movies references missing star/movie: starId=s000005047, movieId=KuN50 :: [s000005047, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26321: stars_in_movies references missing star/movie: starId=s000013789, movieId=KuN50 :: [s000013789, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26322: stars_in_movies references missing star/movie: starId=s000003955, movieId=KuN50 :: [s000003955, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26323: stars_in_movies references missing star/movie: starId=s000013790, movieId=KuN50 :: [s000013790, KuN50]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26639: stars_in_movies references missing star/movie: starId=s000013851, movieId=LB9 :: [s000013851, LB9]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26640: stars_in_movies references missing star/movie: starId=s000006859, movieId=LB9 :: [s000006859, LB9]
[WARN] /home/ubuntu/cs122b-project1/csv_package/stars_in_movies.csv line 26641: stars_in_movies references missing star/movie: starId=s000013852, movieId=LB9 :: [s000013852, LB9]
